,,,,,,,,,,,,,,,,,,,,,,,,,,,Jarvis,,,,,,,,,,,
,,,,,Mold Temp Set,,Insert Temp Actual,,,,,Injection Velocity,,,,,Injection Pressure's,,,,,,,SR2,,,Global Power Avg,,,,,,,,,,,Lid Molding
Date,Sample ID,CT (mm),PRE-DRY,Mold,A-SIDE,B-SIDE,A-SIDE,B-SIDE,"Melt Temp
(F)","Fill time
(s)",Cooling time,"1st
(%)","2nd
(%)","3rd
(%)","1st
(psi) x 1000","2nd
(psi) x 1000","Inj P Setting
(%)","Pack Set
(%)","Hold Set
(%)","Pack Pressure
(psi) x 1000","Hold Pressure
(psi) x 1000","Shot size
(mm)","Cushion
(mm)","Diopter
3.5+/-0.06","Cyl
(<0.06)","Insert 
Design",R.01,R.02,R.03,R.04,R.05,R.06,R.07,R.08,R.09,R.10,R.11,
,A8P2D,1.1,CLV1000_P2-Yes,X-10,217,220,,,460,10.29,,7,12,8,5.6,6.5,65,58,55,15.1,14.16,,,3.5,0.05,D_19121901,3.425,3.423,3.384,3.331,3.243,3.121,2.964,2.78,2.511,2.287,1.96,11
,A9P2D,1.1,CLV1000_P2-Yes,X-10,217,220,,,460,10.29,,7,12,8,5.6,6.5,65,58,55,15.1,14.16,,,3.5,0.04,D_19121901,3.298,3.277,3.26,3.202,3.125,3.002,2.852,2.668,2.405,2.195,1.871,8
,A10P2D,1.1,CLV1000_P2-Yes,X-10,217,220,,,460,10.29,,7,12,8,5.3,6.55,65,58,55,14.9,14.16,150.24,6.88,3.43,0.07,D_19121901,3.234,3.226,3.214,3.153,3.067,2.952,2.799,2.593,2.344,2.141,1.819,9
,A11P2D,1.1,CLV1000_P2-Yes,X-10,217,220,,,460,10.29,,7,12,8,5.3,6.55,65,58,55,14.9,14.16,,,3.49,0.03,D_19121901,3.312,3.312,3.279,3.221,3.15,3.028,2.857,2.669,2.413,2.194,1.861,7
,A12P2D,1.1,CLV1000_P2-Yes,X-10,217,220,,,460,10.29,,7,12,8,5.3,6.55,65,58,55,14.9,14.16,,,3.48,0.04,D_19121901,3.371,3.349,3.321,3.252,3.163,3.052,2.892,2.701,2.431,2.224,1.882,9
,A13P2D,1.11,CLV1000_P2-Yes,X-10,217,220,,,460,10.29,,7,12,8,5.3,6.55,65,58,55,14.9,14.16,,,3.43,0.05,D_19121901,3.504,3.477,3.451,3.386,3.283,3.154,2.991,2.793,2.52,2.289,1.947,11
,A14P2D,1.1,CLV1000_P2-Yes,X-10,217,220,,,460,10.29,,7,12,8,5.3,6.55,65,58,55,15.1,14.16,149.89,7.19,3.47,0.05,D_19121901,3.25,3.223,3.212,3.163,3.061,2.949,2.788,2.604,2.353,2.149,1.824,9
,A15P2D,1.1,CLV1000_P2-Yes,X-10,217,220,,,460,10.29,,7,12,8,5.3,6.55,65,58,55,15.1,14.16,,,3.43,0.05,D_19121901,3.259,3.25,3.209,3.159,3.074,2.961,2.793,2.609,2.365,2.152,1.837,9
,A1P3D,1.17,CLV1000_P3-Yes,X-10,217,220,,,460,10.29,,7,12,8,5.3,6.55,65,58,55,15.1,14.16,,,3.5,0.01,D_19121901,3.388,3.367,3.351,3.308,3.235,3.121,2.988,2.81,2.543,2.327,1.968,9
,A2P3D,1.17,CLV1000_P3-Yes,X-10,217,220,,,460,10.29,,7,12,8,5.3,6.55,65,58,55,15.1,14.16,,,3.49,0.05,D_19121901,3.377,3.374,3.349,3.299,3.222,3.106,2.949,2.764,2.496,2.28,1.944,9
,A3P3D,1.17,CLV1000_P3-Yes,X-10,217,220,,,460,10.32,,7,12,8,5.3,6.55,65,58,55,14.9,14.11,149.52,7.64,3.46,0.02,D_19121901,3.343,3.307,3.302,3.239,3.152,3.031,2.86,2.672,2.406,2.194,1.858,8
,A4P3D,1.17,CLV1000_P3-Yes,X-10,217,220,,,460,10.32,,7,12,8,5.3,6.55,65,58,55,14.9,14.11,,,3.49,0.04,D_19121901,3.341,3.339,3.285,3.252,3.168,3.041,2.879,2.69,2.422,2.188,1.851,9
,A5P3D,1.17,CLV1000_P3-Yes,X-10,217,220,,,460,10.32,,7,12,8,5.3,6.55,65,58,55,14.9,14.11,,,3.51,0.02,D_19121901,3.36,3.315,3.323,3.246,3.165,3.047,2.893,2.698,2.446,2.236,1.1895,9
,A6P3D,1.17,CLV1000_P3-Yes,X-10,217,220,,,460,10.32,,7,12,8,5.3,6.55,65,58,55,14.9,14.11,,,3.46,0.04,D_19121901,3.354,3.334,3.333,3.285,3.201,3.097,2.95,2.769,2.518,2.311,1.956,9
,A7P3D,1.17,CLV1000_P3-Yes,X-10,217,220,,,460,10.36,,7,12,8,5.1,6.55,65,58,55,15.1,14.16,149.61,7.76,3.49,0.05,D_19121901,3.325,3.308,3.3,3.234,3.151,3.033,2.867,2.676,3.421,2.204,1.87,10
,A8P3D,1.17,CLV1000_P3-Yes,X-10,217,220,,,460,10.36,,7,12,8,5.1,6.55,65,58,55,15.1,14.16,,,3.49,0.04,D_19121901,3.345,3.319,3.287,3.232,3.151,3.029,2.867,2.678,2.427,2.222,1.896,8
,A9P3D,1.17,CLV1000_P3-Yes,X-10,217,220,,,460,10.36,,7,12,8,5.1,6.55,65,58,55,15.1,14.16,,,3.51,0.05,D_19121901,3.484,3.466,3.446,3.372,3.281,3.149,2.982,2.792,2.515,2.279,1.939,11
,A10P3D,1.17,CLV1000_P3-Yes,X-10,217,220,,,460,10.36,,7,12,8,5.1,6.55,65,58,55,15.1,14.16,,,3.52,0.01,D_19121901,3.353,3.3,3.311,3.255,3.163,3.046,2.885,2.699,2.443,2.239,1.903,10
,A11P3D,1.17,CLV1000_P3-Yes,X-10,217,220,,,460,10.34,,7,12,8,5.3,6.5,65,58,55,15,14.11,149.66,7.5,3.49,0.04,D_19121901,3.337,3.318,3.294,3.229,3.153,3.054,2.879,2.679,2.42,2.213,1.878,9
,A12P3D,1.18,CLV1000_P3-Yes,X-10,217,220,,,460,10.34,,7,12,8,5.3,6.5,65,58,55,15,14.11,,,3.47,0.06,D_19121901,3.361,3.343,3.338,3.287,3.195,3.078,2.906,2.711,2.441,2.206,1.871,10
,A13P3D,1.17,CLV1000_P3-Yes,X-10,217,220,,,460,10.34,,7,12,8,5.3,6.5,65,58,55,15,14.11,,,"3,51",0.05,D_19121901,3.341,3.304,3.268,3.223,3.134,3.007,2.855,2.662,2.403,2.184,1.849,9
,A14P3D,1.17,CLV1000_P3-Yes,X-10,217,220,,,460,10.34,,7,12,8,5.3,6.5,65,58,55,15,14.11,,,3.48,0.1,D_19121901,3.551,3.518,3.477,3.412,3.301,3.158,2.978,2.769,2.488,2.243,1.921,11
,A15P3D,1.17,CLV1000_P3-Yes,X-10,217,220,,,460,10.33,,7,12,8,5.4,6.55,65,58,55,14.9,14.11,149.79,7.37,3.47,0.03,D_19121901,3.336,3.317,3.281,3.236,3.141,3.036,2.864,2.67,2.41,2.198,1.857,8
,A1P4D,1.15,CLV1000_P4-Yes,X-10,217,220,,,460,10.33,,7,12,8,5.4,6.55,65,58,55,14.9,14.11,,,3.47,0.04,D_19121901,3.315,3.297,3.275,3.229,3.137,3.012,2.862,2.676,2.421,2.206,1.872,9
,A2P4D,1.14,CLV1000_P4-Yes,X-10,217,220,,,460,10.33,,7,12,8,5.4,6.55,65,58,55,14.9,14.11,,,3.5,0.03,D_19121901,3.311,3.301,3.285,3.232,3.16,3.053,2.884,2.715,2.447,2.25,1.908,11
,A3P4D,1.13,CLV1000_P4-Yes,X-10,217,220,,,460,10.33,,7,12,8,5.4,6.55,65,58,55,14.9,14.11,,,3.5,0.04,D_19121901,3.345,3.312,3.287,3.233,3.142,3.031,2.894,2.717,2.466,2.263,1.944,10
,A4P4D,1.14,CLV1000_P4-Yes,X-10,217,220,,,460,10.34,,7,12,8,5.3,6.45,65,58,55,15,14.06,149.9,7.38,3.47,0.05,D_19121901,3.339,3.342,3.314,3.247,3.156,3.049,2.882,2.673,2.414,2.208,1.873,8
,A5P4D,1.14,CLV1000_P4-Yes,X-10,217,220,,,460,10.34,,7,12,8,5.3,6.45,65,58,55,15,14.06,,,3.48,0.04,D_19121901,3.296,3.265,3.253,3.207,3.127,3.001,2.849,2.651,2.421,2.216,1.88,11
,A6P4D,1.14,CLV1000_P4-Yes,X-10,217,220,,,460,10.34,,7,12,8,5.3,6.45,65,58,55,15,14.06,,,3.5,0.05,D_19121901,3.407,3.385,3.38,3.306,3.215,3.099,2.944,2.754,2.485,2.263,1.919,9
,A7P4D,1.14,CLV1000_P4-Yes,X-10,217,220,,,460,10.34,,7,12,8,5.3,6.45,65,58,55,15,14.06,,,3.48,0.05,D_19121901,3.315,3.301,3.27,"3,218",3.12,3.018,2.842,2.649,2.39,2.182,1.854,10
,A8P4D,1.14,CLV1000_P4-Yes,X-10,217,220,,,460,10.36,,7,12,8,5.1,6.55,65,58,55,15.1,14.06,149.92,7.32,3.5,0.04,D_19121901,3.32,3.305,3.298,3.253,3.184,3.083,2.943,2.768,2.511,2.295,1.954,11
,A9P4D,1.14,CLV1000_P4-Yes,X-10,217,220,,,460,10.36,,7,12,8,5.1,6.55,65,58,55,15.1,14.06,,,3.5,0.03,D_19121901,3.307,3.298,3.276,3.218,3.13,3.02,2.863,2.667,2.392,2.182,1.861,11
,A10P4D,1.14,CLV1000_P4-Yes,X-10,217,220,,,460,10.36,,7,12,8,5.1,6.55,65,58,55,15.1,14.06,,,3.49,0.04,D_19121901,3.364,3.327,3.333,3.28,3.203,3.082,2.918,2.743,2.479,2.271,1.934,11
,A11P4D,1.14,CLV1000_P4-Yes,X-10,217,220,,,460,10.36,,7,12,8,5.1,6.55,65,58,55,15.1,14.06,,,3.52,0.03,D_19121901,3.377,3.359,3.354,3.309,3.22,3.126,2.976,2.806,2.54,2.322,1.975,11
,A12P4D,1.14,CLV1000_P4-Yes,X-10,217,220,,,460,10.34,,7,12,8,5.2,6.45,65,58,55,15.1,14.1,149.82,7.32,3.44,0.02,D_19121901,3.292,3.279,3.26,3.193,3.108,3.001,2.832,2.643,2.394,2.192,1.869,11
,A13P4D,1.14,CLV1000_P4-Yes,X-10,217,220,,,460,10.34,,7,12,8,5.2,6.45,65,58,55,15.1,14.1,,,3.44,0.02,D_19121901,3.31,3.296,3.266,3.207,3.121,3.007,2.85,2.674,2.422,2.218,1.897,12
,A14P4D,1.14,CLV1000_P4-Yes,X-10,217,220,,,460,10.34,,7,12,8,5.2,6.45,65,58,55,15.1,14.1,,,3.5,0.04,D_19121901,3.344,3.331,3.307,3.288,3.19,3.08,2.93,2.747,2.485,2.275,1.943,11
,A15P4D,1.14,CLV1000_P4-Yes,X-10,217,220,,,460,10.34,,7,12,8,5.2,6.45,65,58,55,15.1,14.1,,,3.5,0.04,D_19121901,3.342,3.341,3.32,3.286,3.199,3.087,2.945,2.755,2.496,2.285,1.955,11
,AA1,1.18,CLV4400-No,X-10,217,220,,,460,10.19,,7,12,8,5.2,6.11,65,58,55,15,14.06,150.18,7.01,3.53,0.02,D_19121901,3.072,3.068,3.061,3.004,2.92,2.813,2.682,2.507,2.264,2.048,1.743,11
,AA2,1.15,CLV4400-No,X-10,217,220,,,460,10.19,,7,12,8,5.2,6.11,65,58,55,15,14.06,,,3.52,0.04,D_19121901,3.174,3.189,3.156,3.125,3.045,2.908,2.754,2.567,2.312,2.079,1.751,12
,AA3,1.14,CLV4400-No,X-10,217,220,,,460,10.19,,7,12,8,5.2,6.11,65,58,55,15,14.06,,,3.55,0.02,D_19121901,3.046,3.053,3.029,2.99,2.931,2.821,2.699,2.528,2.29,2.083,1.775,12
,AA4,1.14,CLV4400-No,X-10,217,220,,,460,10.19,,7,12,8,5.2,6.11,65,58,55,15,14.06,,,3.53,0.02,D_19121901,3.119,3.121,3.114,3.075,3.021,2.89,2.763,2.598,2.362,2.149,1.849,12
,AA5,1.15,CLV4400-No,X-10,217,220,,,460,10.23,,7,12,8,5.1,6.4,65,58,55,15.1,14.06,149.9,7.38,3.49,0.04,D_19121901,3.242,3.241,3.235,3.163,3.077,2.92,2.802,2.595,2.33,2.105,1.77,11
,AA6,1.15,CLV4400-No,X-10,217,220,,,460,10.23,,7,12,8,5,6.69,65,58,55,15.1,14.06,,,3.53,0.01,D_19121901,3.148,3.121,3.111,3.062,2.984,2.881,2.713,2.53,2.28,2.065,1.751,12
,AA7,1.15,CLV4400-No,X-10,217,220,,,460,10.23,,7,12,8,4.9,6.98,65,58,55,15.1,14.06,,,3.53,0.01,D_19121901,3.145,3.142,3.125,3.07,2.988,2.879,2.73,2.543,2.293,2.08,1.755,12
,AA8,1.15,CLV4400-No,X-10,217,220,,,460,10.23,,7,12,8,4.8,7.27,65,58,55,15.1,14.06,,,3.54,0.02,D_19121901,3.179,3.17,3.16,3.1,3.014,2.894,2.773,2.599,2.346,2.13,1.83,11
,AA9,1.15,CLV4400-No,X-10,217,220,,,460,10.24,,7,12,8,5.3,6.45,65,58,55,15,14.06,150.04,7.19,3.54,0.03,D_19121901,3.126,3.136,3.099,3.043,2.96,2.841,2.697,2.504,2.256,2.036,1.728,12
,AA10,1.15,CLV4400-No,X-10,217,220,,,460,10.24,,7,12,8,5.3,6.45,65,58,55,15,14.06,,,3.54,0.01,D_19121901,3.164,3.143,3.12,3.067,2.99,2.889,2.731,2.53,2.276,2.066,1.742,12
,AA11,1.15,CLV4400-No,X-10,217,220,,,460,10.24,,7,12,8,5.3,6.45,65,58,55,15,14.06,,,3.5,0.04,D_19121901,3.538,3.508,3.476,3.413,3.296,3.149,2.971,2.747,2.448,2.201,1.851,12
,AA12,1.15,CLV4400-No,X-10,217,220,,,460,10.24,,7,12,8,5.3,6.45,65,58,55,15,14.06,,,3.54,0.04,D_19121901,3.169,3.151,3.133,3.089,3.012,2.909,2.771,2.608,2.347,2.12,1.832,12
,AA13,1.15,CLV4400-No,X-10,217,220,,,460,10.27,,7,12,8,5.3,6.55,65,58,55,15.1,14.11,149.97,7.34,3.51,0.03,D_19121901,3.147,3.143,3.133,3.075,2.991,2.87,2.719,2.543,2.279,2.068,1.749,11
,AA14,1.15,CLV4400-No,X-10,217,220,,,460,10.27,,7,12,8,5.3,6.55,65,58,55,15.1,14.11,,,3.47,0.04,D_19121901,3.567,3.517,3.512,3.431,3.317,3.142,2.972,2.742,2.456,2.199,1.848,12
,AA15,1.14,CLV4400-No,X-10,217,220,,,460,10.27,,7,12,8,5.3,6.55,,,,15.1,14.11,,,3.55,0.06,D_19121901,3.135,3.129,3.107,3.056,2.985,2.856,2.742,2.558,2.309,2.092,1.78,11
,AA1P2,1.1,CLV4400_P2-No,X-10,217,220,,,460,10.27,,7,12,8,5.3,6.55,65,58,55,15.1,14.11,,,3.53,0.03,D_19121901,3.193,3.199,3.163,3.126,3.027,2.908,2.762,2.583,2.332,2.11,1.817,10
,AA2P2,1.1,CLV4400_P2-No,X-10,217,220,,,460,10.27,,7,12,8,5.1,6.5,65,58,55,15.1,14.16,150.31,6.94,3.51,0.02,D_19121901,3.219,3.162,3.154,3.113,3.017,2.898,2.739,2.559,2.309,2.082,1.768,12
,AA3P2,1.14,CLV4400_P2-No,X-10,217,220,,,460,10.27,,7,12,8,5.1,6.5,65,58,55,15.1,14.16,,,3.51,0.03,D_19121901,3.178,3.141,3.138,3.087,3.025,2.899,2.739,2.554,2.295,2.087,1.772,10
,AA4P2,1.1,CLV4400_P2-No,X-10,217,220,,,460,10.27,,7,12,8,5.1,6.5,65,58,55,15.1,14.16,,,2.52,0.02,D_19121901,3.178,3.173,3.151,3.085,3.026,2.905,2.754,2.564,2.304,2.088,1.768,12
,AA5P2,1.12,CLV4400_P2-No,X-10,217,220,,,460,10.27,,7,12,8,5.1,6.5,65,58,55,15.1,14.16,,,3.54,0.02,D_19121901,3.177,3.165,3.156,3.1,3.011,2.907,2.762,2.6,2.342,2.124,1.823,12
,AA6P2,1.12,CLV4400_P2-No,X-10,217,220,,,460,10.31,,7,12,8,5.3,6.4,65,58,55,15,14.11,150.2,6.4,"3,52",0.01,D_19121901,3.19,3.184,3.161,3.098,3.014,2.883,2.762,2.585,2.335,2.135,1.799,10
,AA7P2,1.13,CLV4400_P2-No,X-10,217,220,,,460,10.31,,7,12,8,5.3,6.4,65,58,55,15,14.11,,,3.51,0.03,D_19121901,3.136,3.144,3.128,3.073,2.989,2.868,2.712,2.541,2.284,2.081,1.767,11
,AA8P2,1.12,CLV4400_P2-No,X-10,217,220,,,460,10.31,,7,12,8,5.3,6.4,65,58,55,15,14.11,,,3.48,0.06,D_19121901,3.647,3.589,3.561,3.485,3.371,3.209,3.017,2.785,2.459,2.218,1.862,11
,AA9P2,1.11,CLV4400_P2-No,X-10,217,220,,,460,10.31,,7,12,8,5.3,6.4,65,58,55,15,14.11,,,3.53,0.04,D_19121901,3.28,3.272,3.256,3.2,3.113,2.972,2.846,2.658,2.391,2.161,1.853,11
,AA10P2,1.14,CLV4400_P2-No,X-10,217,220,,,460,10.29,,7,12,8,5.3,6.45,65,58,55,15.1,14.11,150.26,7.04,3.52,0.03,D_19121901,3.162,3.164,3.156,3.106,3.029,2.89,2.77,2.576,2.328,2.134,1.809,
,AA11P2,1.12,CLV4400_P2-No,X-10,217,220,,,460,10.29,,7,12,8,5.3,6.45,65,58,55,15.1,14.11,,,3.52,0.03,D_19121901,3.19,3.212,3.188,3.127,3.042,2.959,2.772,2.587,2.33,2.115,1.804,
,AA12P2,1.12,CLV4400_P2-No,X-10,217,220,,,460,10.29,,7,12,8,5.3,6.45,65,58,55,15.1,14.11,,,3.53,0.01,D_19121901,3.205,3.194,3.183,3.119,3.038,2.917,2.767,2.586,2.331,2.121,1.814,
,AA13P2,1.13,CLV4400_P2-No,X-10,217,220,,,460,10.29,,7,12,8,5.3,6.45,65,58,55,15.1,14.11,,,3.52,0.03,D_19121901,3.288,3.269,3.272,3.215,3.139,3.036,2.893,2.687,2.417,2.202,1.888,
,AA14P2,1.13,CLV4400_P2-No,X-10,217,220,,,460,10.28,,7,12,8,5.1,6.55,65,58,55,15,14.11,150.03,7.06,3.5,0.03,D_19121901,,,,,,,,,,,,
,AA15P2,1.13,CLV4400_P2-No,X-10,217,220,,,460,10.28,,7,12,8,5.1,6.55,65,58,55,15,14.11,,,3.49,0.04,D_19121901,,,,,,,,,,,,
,AA1P3,1.11,CLV4400_P3-No,X-10,217,220,,,460,10.28,,7,12,8,5.1,6.55,65,58,55,15,14.11,,,3.5,0.02,D_19121901,3.237,3.214,3.187,3.131,3.04,2.929,2.789,2.628,2.384,2.187,1.882,10
,AA2P3,1.13,CLV4400_P3-No,X-10,217,220,,,460,10.28,,7,12,8,5.1,6.55,65,58,55,15,14.11,,,3.5,0.04,D_19121901,3.365,3.36,3.313,3.278,3.185,3.016,2.844,2.655,2.378,2.151,1.816,11
,AA3P3,1.13,CLV4400_P3-No,X-10,217,220,,,460,10.29,,7,12,8,5.3,6.4,65,58,55,15.1,14.09,150.23,6.89,3.51,0.03,D_19121901,3.182,3.18,3.166,3.119,3.025,2.908,2.75,2.562,2.304,2.081,1.768,11
,AA4P3,1.12,CLV4400_P3-No,X-10,217,220,,,460,10.29,,7,12,8,5.3,6.4,65,58,55,15.1,14.09,,,3.48,0.05,D_19121901,3.403,3.381,3.333,3.252,3.162,2.983,2.858,2.645,2.377,2.143,1.822,11
,AA5P3,1.12,CLV4400_P3-No,X-10,217,220,,,460,10.29,,7,12,8,5.3,6.4,65,58,55,15.1,14.09,,,3.52,0.01,D_19121901,3.241,3.25,3.216,3.158,3.065,2.963,2.795,2.622,2.371,2.16,1.857,10
,AA6P3,1.12,CLV4400_P3-No,X-10,217,220,,,460,10.29,,7,12,8,5.3,6.4,65,58,55,15.1,14.09,,,3.53,0.02,D_19121901,3.177,3.167,3.139,3.093,3.015,2.898,2.733,2.567,2.296,2.083,1.772,10
,AA7P3,1.12,CLV4400_P3-No,X-10,217,220,,,460,10.31,,7,12,8,5.1,6.45,65,58,55,15.1,14.16,150.3,6.94,3.53,0.01,D_19121901,3.194,3.166,3.16,3.106,3.022,2.899,2.746,2.564,2.298,2.081,1.771,10
,AA8P3,1.12,CLV4400_P3-No,X-10,217,220,,,460,10.31,,7,12,8,5.1,6.45,65,58,55,15.1,14.16,,,3.49,0.04,D_19121901,3.412,3.394,3.351,3.277,3.182,3.078,2.876,2.657,2.369,2.147,1.81,11
,AA9P3,1.12,CLV4400_P3-No,X-10,217,220,,,460,10.31,,7,12,8,5.1,6.45,65,58,55,15.1,14.16,,,3.48,0.05,D_19121901,3.579,3.56,3.536,3.446,3.33,3.16,2.971,2.735,2.422,2.199,1.853,11
,AA10P3,1.12,CLV4400_P3-No,X-10,217,220,,,460,10.31,,7,12,8,5.1,6.45,65,58,55,15.1,14.16,,,3.54,0.06,D_19121901,3.229,3.215,3.215,3.166,3.093,2.982,2.843,2.654,2.394,2.18,1.86,11
,AA11P3,1.12,CLV4400_P3-No,X-10,217,220,,,460,10.28,,7,12,8,5.1,6.45,65,58,55,15,14.16,150.06,6.97,3.49,0.01,D_19121901,3.156,3.138,3.125,3.074,2.991,2.901,2.73,2.547,2.284,2.079,1.776,11
,AA12P3,1.12,CLV4400_P3-No,X-10,217,220,,,460,10.28,,7,12,8,5.1,6.45,65,58,55,15,14.16,,,3.46,0.03,D_19121901,3.392,3.36,3.325,3.27,3.185,3.063,2.898,2.665,2.391,2.172,1.847,11
,AA13P3,1.12,CLV4400_P3-No,X-10,217,220,,,460,10.28,,7,12,8,5.1,6.45,65,58,55,15,14.16,,,3.51,0.01,D_19121901,3.169,3.169,3.155,3.107,3.036,2.946,2.81,2.6,2.332,2.143,1.825,11
,AA14P3,1.12,CLV4400_P3-No,X-10,217,220,,,460,10.28,,7,12,8,5.1,6.45,65,58,55,15,14.16,,,3.52,0.06,D_19121901,,,,,,,,,,,,
,AA15P3,1.11,CLV4400_P3-No,X-10,217,220,,,460,10.29,,7,12,8,5.3,6.45,65,58,55,15.1,14.16,149.67,7.51,3.49,0.03,D_19121901,,,,,,,,,,,,
,AA1D,1.14,CLV4400-Yes,X-10,217,220,195,200,460,10.19,,7,12,8,5.1,6.07,65,58,55,15,14.11,150.99,6.14,3.59,0.05,D_19121901,3.029,3.062,3.03,2.979,2.914,2.823,2.664,2.478,2.229,2.011,1.725,11
,AA2D,1.14,CLV4400-Yes,X-10,217,220,195,200,460,10.19,,7,12,8,5.1,6.07,65,58,55,15,14.11,,,3.54,0.03,D_19121901,3.054,3.033,3.028,2.985,2.909,2.809,2.645,2.473,2.226,2.017,1.711,11
,AA3D,1.14,CLV4400-Yes,X-10,217,220,195,200,460,10.19,,7,12,8,5.1,6.07,65,58,55,15,14.11,,,3.6,0.02,D_19121901,3.097,3.106,3.075,3.028,2.952,2.835,2.692,2.515,2.26,2.05,1.762,11
,AA4D,1.14,CLV4400-Yes,X-10,217,220,195,200,460,10.19,,7,12,8,5.1,6.07,65,58,55,15,14.11,,,3.63,0.02,D_19121901,3.156,3.167,3.158,3.103,3.031,2.923,2.775,2.594,2.34,2.103,1.818,10
,AA5D,1.14,CLV4400-Yes,X-10,217,220,195,200,460,10.18,,7,12,8,5,6.21,65,58,55,15,14.06,151.13,5.86,3.6,0.01,D_19121901,3.192,3.173,3.163,3.102,3.024,2.913,2.762,2.556,2.287,2.065,1.743,11
,AA6D,1.14,CLV4400-Yes,X-10,217,220,195,200,460,10.18,,7,12,8,4.9,6.35,65,58,55,15,14.06,,,3.54,0.03,D_19121901,3.194,3.163,3.154,3.101,3.021,2.914,2.742,2.558,2.292,2.075,1.76,9
,AA7D,1.14,CLV4400-Yes,X-10,217,220,195,200,460,10.18,,7,12,8,4.8,6.49,65,58,55,15,14.06,,,3.61,0.01,D_19121901,3.15,3.154,3.122,3.086,3,2.899,2.737,2.538,2.272,2.066,1.774,12
,AA8D,1.14,CLV4400-Yes,X-10,217,220,195,200,460,10.18,,7,12,8,4.7,6.63,65,58,55,15,14.06,,,3.64,0.02,D_19121901,3.228,3.21,3.193,3.147,3.074,2.969,2.813,2.618,2.346,2.14,1.846,10
,AA9D,1.14,CLV4400-Yes,X-10,217,220,195,200,460,10.21,,7,12,8,5.1,6.31,65,58,55,15.1,14.11,150.89,6.27,3.55,0,D_19121901,3.144,3.146,3.127,3.057,2.988,2.854,2.73,2.532,2.279,2.06,1.746,11
,AA10D,1.14,CLV4400-Yes,X-10,217,220,195,200,460,10.21,,7,12,8,5.1,6.31,65,58,55,15.1,14.11,,,3.53,0.02,D_19121901,3.103,3.091,3.065,3.025,2.948,2.862,2.695,2.52,2.278,2.076,1.775,11
,AA11D,1.14,CLV4400-Yes,X-10,217,220,195,200,460,10.21,,7,12,8,5.1,6.31,65,58,55,15.1,14.11,,,3.56,0,D_19121901,3.138,3.157,3.145,3.097,3.021,2.902,2.753,2.58,2.328,2.109,1.781,10
,AA12D,1.14,CLV4400-Yes,X-10,217,220,195,200,460,10.21,,7,12,8,5.1,6.31,65,58,55,15.1,14.11,,,3.58,0.01,D_19121901,3.332,3.355,3.355,3.274,3.175,3.095,2.905,2.704,2.429,2.212,1.879,12
,AA13D,1.14,CLV4400-Yes,X-10,217,220,195,200,460,10.22,,7,12,8,5.3,6.4,65,58,55,15,14.16,151.03,6.22,3.59,0.01,D_19121901,3.13,3.114,3.105,3.067,2.985,2.873,2.708,2.52,2.271,2.063,1.742,11
,AA14D,1.14,CLV4400-Yes,X-10,217,220,195,200,460,10.22,,7,12,8,5.3,6.4,65,58,55,15,14.16,,,3.54,0.02,D_19121901,3.145,3.134,3.117,3.069,3.005,2.896,2.721,2.558,2.301,2.088,1.782,11
,AA15D,1.14,CLV4400-Yes,X-10,217,220,195,200,460,10.22,,7,12,8,5.3,6.4,,,,15,14.16,,,3.52,0.02,D_19121901,3.185,3.189,3.183,3.124,3.053,2.958,2.79,2.613,2.361,2.132,1.794,11
,AA1P2D,1.11,CLV4400_P2-Yes,X-10,217,220,195,200,460,10.22,,7,12,8,5.3,6.4,,,,15,14.16,,,3.57,0.03,D_19121901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,AA2P2D,1.11,CLV4400_P2-Yes,X-10,217,220,195,200,460,10.21,,7,12,8,5,6.26,,,,15.1,14.16,151.17,5.97,3.53,0.01,D_19121901,3.229,3.205,3.188,3.121,3.056,2.931,2.795,2.585,2.316,2.108,1.778,12
,AA3P2D,1.13,CLV4400_P2-Yes,X-10,217,220,195,200,460,10.21,,7,12,8,5,6.26,,,,15.1,14.16,,,3.49,0.06,D_19121901,3.401,3.422,3.379,3.293,3.202,3.031,2.862,2.674,2.391,2.167,1.845,11
,AA4P2D,1.12,CLV4400_P2-Yes,X-10,217,220,195,200,460,10.21,,7,12,8,5,6.26,,,,15.1,14.16,,,3.54,0.01,D_19121901,3.18,3.176,3.156,3.1,3.019,2.908,2.763,2.588,2.323,2.116,1.8,12
,AA5P2D,1.12,CLV4400_P2-Yes,X-10,217,220,195,200,460,10.21,,7,12,8,5,6.26,,,,15.1,14.16,,,3.55,0.04,D_19121901,3.245,3.235,3.229,3.179,3.105,2.985,2.842,2.649,2.392,2.174,1.863,12
,AA6P2D,1.12,CLV4400_P2-Yes,X-10,217,220,195,200,460,10.18,,7,12,8,5.3,6.26,,,,15,14.16,151.12,5.96,3.53,0.02,D_19121901,3.166,3.139,3.134,3.076,3.001,2.889,2.734,2.55,2.288,2.071,1.756,12
,AA7P2D,1.12,CLV4400_P2-Yes,X-10,217,220,195,200,460,10.18,,7,12,8,5.3,6.26,,,,15,14.16,,,3.47,0.05,D_19121901,3.597,3.545,3.519,3.435,3.31,3.18,2.939,2.731,2.426,2.187,1.841,12
